1201|1200|Ирина|16.11.2009|Нокиа 6500s не включается.Сколько будет стоить ремонт.На зарядку никак не реагирует|Примерно 800 руб.|user1201@mail.ru
1202|1200|Александр|15.11.2009|Здравствуйте! На форуме читал вы восстанавливаете HTC G1 после не удачной перепрошивке... Он включается и горит только G1...комбиции кнопок (камера + включение и др ) не работают... словом это называют brick. Сколько это стоит?1200 - 1500Извините ... А вы делали уже такое ? Просто я живу в другом городе и мне надо точно знать чтобы лишний раз не мотаться.Завтра поговорю с мастером который делал такие вещи и отпишу.| Жду)|user1202@mail.ru
1203|1200|Дмитрий|15.11.2009|здравствуйте сколько будет стоить восстановление после неудачной прошивки nokia Arte sapphire и замена виброзвонка?|Восстановление Nokia 8800 arte saphire после неудачной прошивки составит 1500 рублей.|user1203@mail.ru
1204|1200|Shifty|14.11.2009|Здравствуйте, Nokia 5800,была неудачно прошита.Теперь не грузится,прошивка не помогает.Это лечится у вас?| |user1204@mail.ru
1205|1200|Александр|12.11.2009|Здравствуйте! На форуме читал вы восстанавливаете HTC G1 после не удачной перепрошивке... Он включается и горит только G1...комбиции кнопок (камера + включение и др ) не работают... словом это называют brick. Сколько это стоит?1200 - 1500Извините ... А вы делали уже такое ? Просто я живу в другом городе и мне надо точно знать чтобы лишний раз не мотаться.| |user1205@mail.ru
1206|1200|Лариса|11.11.2009|HTCDiamond,не реагирует правая сторона на нажатие стилуса.Это тачскрим наверно? Сколько стоит?| |user1206@mail.ru
1207|1200|светлана|10.11.2009|подскажите пожалуйста.сколько будет стоить ремонт подсветки экрана на нокиа 6210?| |user1207@mail.ru
1208|1200|иван|10.11.2009|добрый день! сколькобудет стоить замена экрана нокиа 8800? спасибо!|цены на ремонт nokia 8800|user1208@mail.ru
1209|1200|Елена|09.11.2009|Сломан вход USB в PSP сколько стоит починить?| |user1209@mail.ru
1210|1210|Александр|09.11.2009|Здравствуйте! На форуме читал вы восстанавливаете HTC G1 после не удачной перепрошивке... Он включается и горит только G1...комбиции кнопок (камера + включение и др ) не работают... словом это называют brick. Сколько это стоит?| |user1210@mail.ru
1211|1210|Олег|08.11.2009|Доброго времени суток. Интересует несколько вопросов:1) Стоимость замены дисплея Nokia N822) Стоимость замены дисплея Samsung SGH-E2503) Время выполнения заказа (на оба телефона)И возможно ли к вам подъехать, и быть уверенным, что нужные детали будут в наличии?|Все запчасти точно есть в наличии. Замена дисплея Nokia n82 2800 руб. + замена дисплея Samsung e250 1200 руб. Оба телефона готовы будут через 1 час максимум 1.5 часа. Запчасти оригинал и гарантию даем.|user1211@mail.ru
1212|1210|mamuka|08.11.2009|Здравствуйте!У Nokia E61 перестала функционировать клавиатура. Работает только джостик и кнопка вкл./выкл.В чем может быть причина, сколько может стоить ремонт и сколько времени это все займет? Спасибо!| |user1212@mail.ru
1213|1210|Максим|08.11.2009|Привет,слетела прошивка на nokia 5310, сделаете? Что будет стоить?| |user1213@mail.ru
1214|1210|Елена|05.11.2009|У Самсунга слайдера м610 не работают 2 кнопки на верхней панели - не реагируют на нажимания. остальные две работают. сколько стоит ремонт?| |user1214@mail.ru
1215|1210|Alexandr|05.11.2009|Телефон СониЭрикссон s500i, на мониторе ничего не видно (только при хорошем свете и под углом :)), остальное работает. Я так понимаю, что надо менять дисплей, есть ли в наличии (интересует м. Павелецкая), сколько будет стоить и сколько займет времени?Спасибо!| |user1215@mail.ru
1216|1210|александр|04.11.2009|здравствуйте!!!подскажыте пожалуста что может быть нокия н95 не слышна голоса собиседника остольное все идеально что это и сколько стоит ремонт| |user1216@mail.ru
1217|1210|Евгений|03.11.2009|G-Smart i128. Необходимо припаять отвалившийся порт для подключения гарнитуры. Сколько будет стоить?| |user1217@mail.ru
1218|1210|саша|31.10.2009|добрый день! скажите пожалуста у меня разбился экран от нокиа 3250, и отлетела крепёжка которую клавиатуру держит.. никак немогу починить телефон потомучто всё дорого... скажите пожалуста сколько будет стоить эти 2 ремонтные функции??????заранее спасибо!|Замена дисплея 2200 руб. Крепежку подарим.|user1218@mail.ru
1219|1210|дмитрий|31.10.2009|не работает gps на samsunge i900 witu.перипробывал всё ставил igo8/navitel не находит gps ивсё!!что может быть?если ремонтировать то сколько будет стоить| |user1219@mail.ru
1220|1220|Максим|31.10.2009|Здраствуйте! Хотел поинтересоваться ценой ремонта:- PSP. Замена дисплея.- Sony Ericsson. Не включается. При попытке включения мегает белым экраном и все...| |user1220@mail.ru
1221|1220|sfinex|29.10.2009|Здравствуйте. Мой товарищ играл в Теккен, его взбесил там какой - то персоогнаж - ну вообщем он шарахнул psp пару раз. Теперь при включении psp еле еле, буквально на долю секунды моргает лампочка включения (зеленая) и .. ничего. Не включается. Что это может быть? И сколько будет стоить ремонт? Заранее благодарю за ответ.| |user1221@mail.ru
1222|1220|Анна|28.10.2009|Здавствуйте! Сколько стоит заменить зеркало на нокиа н76 и на внутреннем дисплее вроде тоже просто стекло разбито сам экран работает.| |user1222@mail.ru
1223|1220|alexandr|28.10.2009|замена тачскрина на Fly sx 210| |user1223@mail.ru
1224|1220|Алексей|28.10.2009|Нокиа 55 00,нужно поменять клавиатуру(резиновую) и микрофон, подскажите стоимость, время и офис где есть запчасти. Спасибо.| |user1224@mail.ru
1225|1220|orel|28.10.2009|Добрый день, у меня Glofish X-600. Не включается, возможно полетела материнская плата. Какова цена вопроса? И сроки его реанимации..| |user1225@mail.ru
1226|1220|Ирина|27.10.2009|здравствуйте) телефон сони эрексон с500, разбит экран...сколько будет стоить ремонт? заранее спасибо)))| |user1226@mail.ru
1227|1220|Михаил|27.10.2009|Здравствуйте! Коммуникатор Samsung SGH-i900, экран издает едва слышный писк. Писк уже реально бесит!( Что может быть и какова цена ремонта?| |user1227@mail.ru
1228|1220|Алексей|26.10.2009|Мне надавно перепрошили psp и спустя 2 дня включаю psp вставляю флешку мигает левый верхний оранжевый диод и не высвечивает знак флешки и подключаю к компьютеру и пишет флешка не вставлена . Можете осуществить ли вы ремонт и сколько это будет стоить? у меня psp серии-2004| |user1228@mail.ru
1229|1220|Lina86|26.10.2009|Телефон Nokia N 97 привезен из Германии. Сколько будет стоит его русифицировать и настроить?| |user1229@mail.ru
1230|1230|Андрей|25.10.2009|шлейф менял пол года назад,до этого родной проработал два года,эксплуатация нормальная без падений и купаний.носил в мастерскую где менялся шлейф там сказали что шлейф ни при чём и что нужен донор т.к. запчасти которая нужна для решения моей проблемы нет в продаже.товарищ предложил обратиться к вам как к профессорам своего дела,в принципе меня устраивает стоимость шлейфа с заменой,но хотелось бы понять это однозначно шлейф или после вскрытия окажется что нужен донор))))) сорри за много букав.заранее спасибо за ответ!|Даже если и не шлейф, то доноров на N80 у нас навалом (на павелецкой точно есть), сделаем по-любому, просто если не шлейф. то немного дольше по времени будет продолжаться ремонт.|user1230@mail.ru
1231|1230|Andser|25.10.2009|Можно перепрошить Nokia 8800 Carbon Art (китай)?| |user1231@mail.ru
1232|1230|Andser|25.10.2009|Можете перепрошить Nokia 8800 Carbon Art и какая будет цена?| |user1232@mail.ru
1233|1230|Лариса|25.10.2009|Добрый день.телефон нокиа н80 при включении светится экран,больше никаких признаков жизни.сдавали в ремонт,сказали якобы меняли шлейф и плату,но все без результатно.Так и вернули не исправным.хотелось бы знать,возможно ли его починить.| |user1233@mail.ru
1234|1230|Anastasia|24.10.2009|Еще раз по поводу этого вопроса (У sony ericsson s500i отлетела половинка ободка вокруг навигационного джойстика)Возможно, я неправильно выразилась - я имела в виду не тонкий металлический ободок, а то что внутри него (пластиковое кольцо джойстика).|А это кольцо идет вместе с верхней клавиатурой, замена верхней клавиатуры стоит у нас 700 рублей (оригинал) вместе с установкой, связались с офисом на Павелецкой там она есть в наличии, может она есть и в других офисах но надо туда звонить и спрашивать верхнюю клавиатурку на s500.|user1234@mail.ru
1235|1230|Anastasia|24.10.2009|Здравствуйте! У sony ericsson s500i отлетела половинка ободка вокруг навигационного джойстика. Возможна ли замена и сколько это будет стоить?| |user1235@mail.ru
1236|1230|Роман|24.10.2009|Сколько удет стоить замена джойстика выключения и блокировки на asus p750| |user1236@mail.ru
1237|1230|андрей|24.10.2009|Здравствуйте!телефон nokia n80 периодически перестают работать одновременно четыре кнопки,верхние левая и правая и на джойстике влево и вправо.что менять и сколько стоит? заранее спасибо!!!| |user1237@mail.ru
1238|1230|Мужик|24.10.2009|Телефон выдал текст о том, что сим карта не активирована. После выключения телефон не включается (К800 сони-эриксон). Что может быть и цена вопроса? Заранее спасибо.| |user1238@mail.ru
1239|1230|Алексей|23.10.2009|День добрый!т SonyEricsoon K610i Требует замены микрофона. Подскажите, сколько будет стоить замена с зап чвстями и работой.| |user1239@mail.ru
1240|1240|qwerty|21.10.2009|телефон нокия 5800 экспрэс мьюзик сломался разьём для флешки сколько стоит ремонт (комп флешку видит)| |user1240@mail.ru
1241|1240|Сергей|20.10.2009|Здравствуйте! КПК HP iPAQ-214 невозможно запустить. Зависает при попытке сделать soft reset или hard reset. Возможно ли отремонтировать, и если да , то в какие сроки?| |user1241@mail.ru
1242|1240|Салават|20.10.2009|Телефон Nokia E70-1 тупит джойстиктак же желательно поменять корпусможете ли помочь и какова ориентировочная стоимость?| |user1242@mail.ru
