901|900|Алена|23.06.2010|Здравствуйте, ответьте,пожалуйста, возможно-ли заменить поцарапанный корпус телефона Samsung SGH-U300 на новый, плюс необходима замена динамика.Сколько это будет стоить? Спасибо:)|Сложно, но можно. |user901@mail.ru
902|900|Алексей|23.06.2010|Доброго времени суток.Возможно в вашем СЦ приобрести отдельно интересующую меня деталь, а конкретнона м. телефон FLY sx240 под клавиатурную панель?|Помоему в офисе на Павелецкой была такая, очень редкая деталька, позвоните 890992285-10. Алексей. |user902@mail.ru
903|900|Галина|22.06.2010|здравствуйте! у меня телефон нокия 3720 в нем не работает приемник сети, скажите есть ли они в наличие для замены? и сколько будет стоить?|Если вы имели виду передатчик, то есть. |user903@mail.ru
904|900|Марина|21.06.2010|хочу сказть спасибо за ремонт Nokia 7500 prism. после замены ПО телефон больше не глючит. по-моему даже камера стала лучше работать. жаль, не было цветных вставокпанелей. а так совсем был бы как новенький. я чинала на Белорусской. может в других салонах есть? ну или какая-то альтернатива, а то туда пыль забиваетя....|Но вообще цветных вставкопанелей мы в оригинале не всречали. А пыль со временем будет забиватся, можно заморочится и по всему контуру дисплея проложить уплотнителем, но это уже будет нестандандартный тюнинг, так как по заводским нормам  так и должно быть. |user904@mail.ru
905|900|Нина|21.06.2010| Здравствуйте! на старом Самсунге   накрылась   телефонная кинга и и счезли все смски. Телефон периодически зависает. Возможно ли восстановить потерянную информацию?? |Надо смотреть. |user905@mail.ru
906|900|Евгений|20.06.2010|День добрый!Сколько стоит заменить разъем W760i?|Замена разъема на Sony ericsson w760 стоит 800рублей и эта информация есть у нас в соответствующем разделе.  |user906@mail.ru
907|900|Лариса|20.06.2010|Здравствуйте! У меня nokia E71. Происходит сильный нагрев в той части, где расположена фотокамера и, возможно, в связи с этим очень быстро разряжается батарея. Что это такое и сколько может стоить ремонт?|Вы правы. Надо делать бесплатную диагностику. Ремонт составит 600-1500 руб. в зависимости от проблеммы. |user907@mail.ru
908|900|виталий|18.06.2010|здраствуйте! скажите пожалусто пренимаети ли вы б/у сотовые ? у меня нокиа н95 в хорошем состоянии но нету не зорядки не наушников документов тоже нет не храню мукулатуру выкинуть жалко .|Покупаем и продаем.|user908@mail.ru
909|900|Аля|17.06.2010|у меня треснул экран самсунг Д900. Подскажите, пожалуйста, сколько стоит замена и сохранятся ли во время ремонта фото и видео, содержащиеся в памят самого телефона|Вся информация сохраняется. Стоимость замены дисплея на Samsung d900 2200 руб. Если вы не хотите ремонтировать и вам просто нужна информация, то можно просто ее вытащить и стоить это будет 800 руб. Не забудьте взять с собой флешку, чтобы туда информацию скинуть.|user909@mail.ru
910|910|Дима|16.06.2010|Спасибо, что у вас есть такой замечательный сайт, сеть мастерских и обратная связь с клиентами! Но у меня закралось одно вот такое сомнения. Заходя в ваш пункт ремонта на Пролетарской, я видел, как мастер что-то принимал от подозрительных людей (при мне - от лиц неславянской внешности), а потом давал им деньги. Есть ли гарантия, что во время ремонта неисправную деталь в моем телефоне заменят именно новой, а скажем, не вытащенной из б/у или украденного телефона?|Сказки про замененые детали мы слышали много раз, но мы такими делами не занимаемся, потому что любая жалоба на мастера администратору, заканчивается штрафом. Иногда по желанию клиента можем поставитс и б.у. деталь, но только по его желанию, и если деталь очень редкая и их нигде нет.|user910@mail.ru
911|910|марго|16.06.2010|здраствуйте ! у меня самсунг с 3050 . скажите пожалуста сколько будет стоить ремонт разема куда встовляеца флешка? раньше было все хорошо а теперь она полнастью не заходит туда и не находит файлы|Надо смотреть, может восстановить можно. А вообще с заменой 1200 стоит.|user911@mail.ru
912|910|марго|16.06.2010|здтаствуйте ! у меня нокиа 6131 хочу заменить корпус и потерян окомулятор восколько мне это обайдеца?|Корпус 800 +замена 600+оригинал акб 600=2000. Если все вместе будете делать, то сделаем со скидкой и се вместе обойдется в 1700 руб.|user912@mail.ru
913|910|Кот|16.06.2010|Добрый день!очень нужные цветные панельки для Nokia 7500 prism. есть ли в наличии и сколько стоят? ещё нужены наушники для него же и юисби-кабель и их цена. понимаю, что странно звучит, но в фирменном магазине сказали, что их выпуск прекрашен и можно купить только в ремонтных мастерских...|Цветных нет. Наушники 300 руб. Кабель-то зачем там же блютуз есть? |user913@mail.ru
914|910|Оксана|16.06.2010|Здравствуйте. У меня самсунг дуас 980, ни с того ни с сего перестала работать сенсерная панель. Звонки принемаю, будильник работает, но сама зайти в записную книжку или прочитать смс не могу. Что это такое?????|Надо менять сенсорное стекло. Стоить будет 1900 руб. Делается за 20 минут. |user914@mail.ru
915|910|Дмитрий|15.06.2010|ЗАМЕНА ДИСПЛЕЯ НА ТЕЛЕФОНЕ NOKIA N79 ОРИГИНАЛЬНЫЙ ДИСПЛЕЙ СТАВИТЕ ИЛИ КИТАЙСКИЙ??|На выбор. в прайсе указана цена на оригинал, китай будет стоить дешевле. |user915@mail.ru
916|910|Аня|15.06.2010|Спасибо за ответ про самсунг L 310, попробую описать ситуацию: телефон стал подвисать и в левой верхней части дисплея телефона в момент подвисания появляется черный квардрат. Это шлейф? Или что похуже? :-)|Шлейф в такой ситуации самое худшее и есть. Может быть еще контроллер изображения, тогда еще дешевле будет стоить. |user916@mail.ru
917|910|Максим|14.06.2010|Добрый день. У меня PSP 2000 (плата Ta-88v3) при включении секунд на 10 загорается зелёная лампочка (экран-чёрный) и вырубается. Аккамулятор исправен, мне кажется, что повреждена flash 0. В чём причина и сколько будет стоить ремонт?|Скорее всего прошить надо и все заработает. 1200 руб. если прошива. |user917@mail.ru
918|910|victor|13.06.2010|здравствуйте! перестал заряжаться NEC 412i, можно ли принести на диагностику и есть ли, в случае необходимости, аккумуляторы для той модели у вас в наличии и какой стоимости - при необходимой замене?|можно ваш старый восстановить. |user918@mail.ru
